公众号【天微科技】240101更新

📡央视频道,#genre#
央视台球频道,http://10.255.128.167/wh7f454c46tw3661505691_-1417954346/PLTV/88888888/224/3221225798/10000100000000060000000000000424_0.smil/index.m3u8?fmt=ts2hls&icpid=88888888&RTS%20=1704984336&from=1&hms_devid=103,23&RTS=1704985418
央视文化精品频道,http://10.255.128.167/wh7f454c46tw3661505691_-1417954346/PLTV/88888888/224/3221225758/10000100000000060000000000000295_0.smil/index.m3u8?fmt=ts2hls&icpid=88888888&RTS%20=1704984336&from=1&hms_devid=103,23&RTS=1704985418
世界地理频道,http://10.255.128.167/wh7f454c46tw3661505691_-1417954346/PLTV/88888888/224/3221225754/10000100000000060000000000000291_0.smil/index.m3u8?fmt=ts2hls&icpid=88888888&RTS%20=1704984336&from=1&hms_devid=103,23&RTS=1704985418
兵器科技频道,http://10.255.128.167/wh7f454c46tw3661505691_-1417954346/PLTV/88888888/224/3221225797/10000100000000060000000000000423_0.smil/index.m3u8?fmt=ts2hls&icpid=88888888&RTS%20=1704984336&from=1&hms_devid=103,23&RTS=1704985418
女性时尚频道,http://10.255.128.167/wh7f454c46tw3661505691_-1417954346/PLTV/88888888/224/3221225760/10000100000000060000000000000297_0.smil/index.m3u8?fmt=ts2hls&icpid=88888888&RTS%20=1704984336&from=1&hms_devid=103,23&RTS=1704985418
茶频道,http://10.255.128.167/wh7f454c46tw3661505691_-1417954346/PLTV/88888888/224/3221225831/10000100000000060000000000264072_0.smil/index.m3u8?fmt=ts2hls&icpid=88888888&RTS%20=1704984336&from=1&hms_devid=103,23&RTS=1704985418
都市剧场频道,http://10.255.128.167/wh7f454c46tw3661505691_-1417954346/PLTV/88888888/224/3221226185/10000100000000060000000000602973_0.smil/index.m3u8?fmt=ts2hls&icpid=88888888&RTS%20=1704984336&from=1&hms_devid=103,23&RTS=1704985418
法治天地频道,http://10.255.128.167/wh7f454c46tw3661505691_-1417954346/PLTV/88888888/224/3221226178/10000100000000060000000000602925_0.smil/index.m3u8?fmt=ts2hls&icpid=88888888&RTS%20=1704984336&from=1&hms_devid=103,23&RTS=1704985418
金色学堂频道,http://10.255.128.167/wh7f454c46tw3661505691_-1417954346/PLTV/88888888/224/3221226175/10000100000000060000000000602962_0.smil/index.m3u8?fmt=ts2hls&icpid=88888888&RTS%20=1704984336&from=1&hms_devid=103,23&RTS=1704985418
动漫秀场频道,http://10.255.128.167/wh7f454c46tw3661505691_-1417954346/PLTV/88888888/224/3221226183/10000100000000060000000000602968_0.smil/index.m3u8?fmt=ts2hls&icpid=88888888&RTS%20=1704984336&from=1&hms_devid=103,23&RTS=1704985418
游戏风云频道,http://10.255.128.167/wh7f454c46tw3661505691_-1417954346/PLTV/88888888/224/3221226182/10000100000000060000000000602964_0.smil/index.m3u8?fmt=ts2hls&icpid=88888888&RTS%20=1704984336&from=1&hms_devid=103,23&RTS=1704985418
乐游频道,http://10.255.128.167/wh7f454c46tw3661505691_-1417954346/PLTV/88888888/224/3221226180/10000100000000060000000000602974_0.smil/index.m3u8?fmt=ts2hls&icpid=88888888&RTS%20=1704984336&from=1&hms_devid=103,23&RTS=1704985418
生活时尚频道,http://10.255.128.167/wh7f454c46tw3661505691_-1417954346/PLTV/88888888/224/3221226179/10000100000000060000000000602963_0.smil/index.m3u8?fmt=ts2hls&icpid=88888888&RTS%20=1704984336&from=1&hms_devid=103,23&RTS=1704985418
书画频道,http://10.255.128.136/PLTV/88888888/224/3221226176/10000100000000060000000000602970_0.smil/index.m3u8?fmt=ts2hls&icpid=88888888&RTS%20=1704984336&from=1&hms_devid=103,23&RTS=1704985418







📡其他频道,#genre#
CCTV-16 4K奥林匹克频道,
梨园频道,http://10.255.128.167/wh7f454c46tw3661505691_-1417954346/PLTV/88888888/224/3221226220/10000100000000060000000000799003_0.smil/index.m3u8?fmt=ts2hls&icpid=88888888&RTS%20=1704984336&from=1&hms_devid=103,23&RTS=1704985418
武术世界频道,http://10.255.128.167/wh7f454c46tw3661505691_-1417954346/PLTV/88888888/224/3221226235/10000100000000060000000000799004_0.smil/index.m3u8?fmt=ts2hls&icpid=88888888&RTS%20=1704984336&from=1&hms_devid=103,23&RTS=1704985418
中华特产频道,http://10.255.128.167/wh7f454c46tw3661505691_-1417954346/PLTV/88888888/224/3221225841/10000100000000060000000000446101_0.smil/index.m3u8?fmt=ts2hls&icpid=88888888&RTS%20=1704984336&from=1&hms_devid=103,23&RTS=1704985418
文物宝库频道,http://10.255.128.167/wh7f454c46tw3661505691_-1417954346/PLTV/88888888/224/3221226224/10000100000000060000000000799005_0.smil/index.m3u8?fmt=ts2hls&icpid=88888888&RTS%20=1704984336&from=1&hms_devid=103,23&RTS=1704985418
